loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,addr_state,dti,delinq_2yrs,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,policy_code,application_type,annual_inc_joint,verification_status_joint,acc_now_delinq,tot_cur_bal,duration_numeric,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_status
12000.0,36,11.53,395.89,B,Director,10+ years,RENT,82500.0,Not Verified,May-2015,n,debt_consolidation,Debt consolidation,NJ,19.04,0.0,,115.0,10.0,12328.0,83.3,12.0,w,9978.34,9978.34,2763.54,2021.66,741.88,0.0,0.0,Dec-2015,395.89,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,23717.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35000.0,60,12.99,796.18,C,Technical Project Manager,< 1 year,MORTGAGE,137000.0,Verified,Oct-2014,n,home_improvement,Home improvement,VA,5.53,0.0,,,26.0,7842.0,6.8,48.0,w,28243.12,28243.12,11917.44,6756.88,5160.56,0.0,0.0,Jan-2016,796.18,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,548556.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24000.0,60,13.33,550.14,C,Transportation Director,3 years,OWN,88000.0,Verified,Nov-2015,n,debt_consolidation,Debt consolidation,MS,38.92,1.0,43.0,,25.0,28707.0,39.0,45.0,f,23429.77,23429.77,1064.73,570.23,494.5,0.0,0.0,Jan-2016,550.14,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,74449.0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30000.0,36,11.53,989.71,B,Senior Cardiac Specialist,4 years,RENT,120000.0,Verified,Oct-2015,n,debt_consolidation,Debt consolidation,TN,19.62,1.0,9.0,,7.0,18576.0,93.3,15.0,w,27875.34,27875.34,2949.91,2124.66,825.25,0.0,0.0,Jan-2016,989.71,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,92108.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30000.0,36,13.35,1015.89,C,Physician,3 years,RENT,220000.0,Verified,Jun-2014,n,debt_consolidation,Debt consolidation,TX,6.72,0.0,29.0,,9.0,20688.0,86.9,20.0,w,15656.08,15656.08,19301.91,14343.92,4957.99,0.0,0.0,Jan-2016,1015.89,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,27683.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24000.0,36,7.49,746.44,A,North American Technical Advisor,10+ years,RENT,94000.0,Verified,Jan-2015,n,debt_consolidation,Debt consolidation,PA,34.78,0.0,,,16.0,10877.0,19.5,23.0,f,16589.35,16589.35,8947.29,7410.65,1536.64,0.0,0.0,Jan-2016,746.44,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,95223.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16200.0,36,12.35,540.79,B,Youth Villages,6 years,RENT,40000.0,Not Verified,Aug-2013,n,debt_consolidation,Debt consolidation,TN,26.4,0.0,,,16.0,16302.0,83.2,31.0,f,3638.06,3626.8,15629.04,12561.94,3115.45,0.0,0.0,Jan-2016,540.79,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,52800.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3000.0,36,15.61,104.9,C,Registered Nurse,1 year,RENT,60000.0,Source Verified,Jan-2014,n,debt_consolidation,laonforme,AZ,20.02,0.0,,116.0,9.0,14793.0,58.2,16.0,f,1158.35,1158.35,2517.52,1841.65,675.87,0.0,0.0,Jan-2016,104.9,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,46074.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16750.0,36,10.62,545.38,B,TATA Consultancy Services,3 years,RENT,96600.0,Not Verified,Feb-2010,n,home_improvement,Fixing up rental to reduce debt,AZ,10.2,0.0,,,8.0,22627.0,47.7,31.0,f,0.0,0.0,18255.9,16750.0,1643.15,0.0,0.0,Mar-2011,11857.85,,Mar-2011,1.0,INDIVIDUAL,,,0.0,,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7575.0,36,12.99,255.2,B,Senior Analytical Chemist,5 years,MORTGAGE,38500.0,Verified,Nov-2013,n,debt_consolidation,Trying to Stay Debt Free,GA,24.81,0.0,,,10.0,7198.0,20.1,21.0,f,2857.69,2857.69,6124.08,4717.31,1406.77,0.0,0.0,Dec-2015,255.2,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,193091.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7000.0,36,9.17,223.16,B,112,10+ years,RENT,59000.0,Not Verified,Oct-2015,n,credit_card,Credit card refinancing,NJ,20.14,0.0,61.0,,11.0,14254.0,57.0,14.0,f,6487.1,6487.1,665.91,512.9,153.01,0.0,0.0,Jan-2016,223.16,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,22431.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5375.0,36,11.55,177.38,B,Express,< 1 year,RENT,19000.0,Not Verified,Aug-2013,n,credit_card,Credit card refinancing,CO,24.19,1.0,22.0,,6.0,3567.0,60.5,11.0,f,1197.18,1191.6,5117.06,4177.82,963.14,0.0,0.0,Jan-2016,177.38,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,11478.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35000.0,36,16.49,1238.98,D,seaman,10+ years,OWN,100000.0,Verified,Jan-2015,n,other,Other,LA,17.96,0.0,29.0,,12.0,22396.0,49.2,20.0,f,0.0,0.0,38972.08,35000.0,3972.08,0.0,0.0,Nov-2015,18885.39,,Dec-2015,1.0,INDIVIDUAL,,,0.0,55444.0,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22400.0,36,16.29,790.73,D,administration,10+ years,MORTGAGE,70000.0,Verified,Oct-2014,n,credit_card,Credit card refinancing,VA,7.26,0.0,,,4.0,13184.0,97.7,4.0,w,14364.07,14364.07,11840.68,8035.93,3804.75,0.0,0.0,Jan-2016,790.73,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,13184.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12000.0,36,15.61,419.58,D,manager,2 years,RENT,45000.0,Not Verified,Jun-2015,n,debt_consolidation,Debt consolidation,NC,23.97,0.0,29.0,,8.0,7143.0,73.0,25.0,f,10082.08,10082.08,2916.25,1917.92,998.33,0.0,0.0,Jan-2016,419.58,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,32008.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7675.0,36,21.99,293.08,F,warehouse loader,6 years,RENT,24000.0,Verified,Sep-2015,n,small_business,Business,HI,30.55,0.0,64.0,,11.0,8923.0,38.3,16.0,w,7209.26,7209.26,860.49,465.74,394.75,0.0,0.0,Dec-2015,293.08,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,28022.0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10125.0,36,13.66,344.38,C,Supervisor,3 years,OWN,90000.0,Source Verified,Jan-2015,n,credit_card,Credit card refinancing,NY,23.69,3.0,6.0,,10.0,3127.0,53.0,48.0,f,7196.67,7196.67,4124.88,2928.33,1196.55,0.0,0.0,Jan-2016,344.38,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,377911.0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20000.0,36,7.9,625.81,A,Laboratory Researcher IV,4 years,RENT,47000.0,Verified,Nov-2013,n,credit_card,Credit Card Removal,CO,24.8,0.0,,,25.0,23828.0,77.9,39.0,w,0.0,0.0,12516.2,10526.07,1990.13,0.0,0.0,Jul-2015,625.81,,Jan-2016,1.0,INDIVIDUAL,,,0.0,60763.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7000.0,36,9.17,223.16,B,Lab Analyst II,< 1 year,RENT,62500.0,Verified,Jul-2014,n,debt_consolidation,Debt consolidation,MN,12.05,0.0,,,22.0,8127.0,25.6,32.0,f,0.0,0.0,7416.78,7000.0,416.78,0.0,0.0,Apr-2015,5854.66,,Jan-2016,1.0,INDIVIDUAL,,,0.0,59713.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24000.0,36,9.99,774.3,B,Program Manager,2 years,RENT,64000.0,Source Verified,May-2015,n,major_purchase,Major purchase,DC,24.0,0.0,37.0,,15.0,1635.0,4.2,35.0,w,19267.83,19267.83,6167.76,4732.17,1435.59,0.0,0.0,Jan-2016,774.3,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,143296.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21000.0,36,12.59,703.44,C,Director of Food & Beverage,4 years,RENT,98500.0,Source Verified,Dec-2015,n,debt_consolidation,Debt consolidation,FL,20.08,1.0,6.0,,9.0,35735.0,90.0,20.0,w,21000.0,21000.0,0.0,0.0,0.0,0.0,0.0,,0.0,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,50356.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10000.0,36,11.14,328.06,B,,,MORTGAGE,42972.0,Verified,Jun-2013,n,debt_consolidation,Lower interest on debt,CA,8.82,0.0,,,9.0,8441.0,82.0,14.0,w,1595.21,1595.21,10169.86,8404.79,1765.07,0.0,0.0,Jan-2016,328.06,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,64669.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8000.0,36,10.15,258.71,B,Construction helper,8 years,RENT,72000.0,Verified,Jun-2014,n,debt_consolidation,Debt consolidation,IL,25.7,1.0,11.0,105.0,15.0,11055.0,37.5,63.0,w,0.0,0.0,8575.98,8000.0,575.98,0.0,0.0,Mar-2015,6506.3,,Jan-2016,1.0,INDIVIDUAL,,,0.0,211889.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30000.0,60,21.99,828.4,E,IT Consultant,7 years,RENT,118008.0,Verified,Jan-2015,n,credit_card,Credit card refinancing,NC,35.88,0.0,,,18.0,51980.0,45.9,21.0,f,26297.73,26297.73,9867.5,3702.27,6165.23,0.0,0.0,Jan-2016,828.4,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,123220.0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2300.0,36,13.11,77.62,B,Weichert Corporate Housing,10+ years,OWN,125000.0,Verified,Apr-2012,n,other,website,NJ,0.37,2.0,5.0,,5.0,207.0,13.8,13.0,f,0.0,0.0,2793.8,2300.0,493.8,0.0,0.0,May-2015,63.15,,Jun-2015,1.0,INDIVIDUAL,,,0.0,,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9500.0,36,6.89,292.86,A,Location Manager,10+ years,MORTGAGE,65000.0,Source Verified,Aug-2015,n,credit_card,Credit card refinancing,MO,18.06,1.0,18.0,,11.0,7956.0,38.2,31.0,w,8230.65,8230.65,1496.36,1269.35,227.01,0.0,0.0,Jan-2016,300.0,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,64379.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12000.0,36,9.49,384.34,B,nurse,< 1 year,MORTGAGE,55000.0,Not Verified,Jan-2015,n,debt_consolidation,Debt consolidation,CO,8.58,0.0,,117.0,12.0,12960.0,22.7,18.0,f,0.0,0.0,12967.86,12000.0,967.86,0.0,0.0,Jan-2016,8755.94,,Jan-2016,1.0,INDIVIDUAL,,,0.0,12960.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15000.0,60,14.16,350.27,C,Teacher,10+ years,MORTGAGE,56654.0,Source Verified,Apr-2014,n,debt_consolidation,Debt consolidation,AR,25.02,0.0,,,13.0,15405.0,57.5,21.0,f,10898.1,10898.1,7355.67,4101.9,3253.77,0.0,0.0,Jan-2016,350.27,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,78432.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10000.0,36,11.67,330.57,B,TEACHER,10+ years,MORTGAGE,80000.0,Not Verified,Aug-2014,n,credit_card,Credit card refinancing,OH,16.06,1.0,4.0,,13.0,16799.0,59.2,34.0,f,0.0,0.0,11128.69,10000.0,1128.69,0.0,0.0,Nov-2015,4831.28,,Jan-2016,1.0,INDIVIDUAL,,,0.0,212908.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5000.0,36,13.98,170.84,C,,,MORTGAGE,50508.0,Source Verified,Jul-2014,n,medical,Medical expenses,FL,13.99,0.0,,,20.0,127642.0,11.5,39.0,w,2896.75,2896.75,2904.28,2103.25,801.03,0.0,0.0,Jan-2016,170.84,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,416017.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9250.0,36,18.75,337.91,D,Dade Medical College,2 years,MORTGAGE,32165.0,Not Verified,Jun-2013,n,home_improvement,HomeFirst,FL,27.31,0.0,,93.0,9.0,10317.0,92.1,16.0,w,1925.74,1925.74,10133.46,7324.26,2809.2,0.0,0.0,Dec-2015,337.91,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,16531.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20000.0,36,10.99,654.68,B,Legal assistance,10+ years,MORTGAGE,65000.0,Verified,Nov-2013,n,credit_card,New start,NY,20.35,3.0,13.0,,16.0,8601.0,59.8,44.0,f,6823.39,6823.39,16418.22,13176.61,3241.61,0.0,0.0,Dec-2015,654.68,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,96579.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20000.0,36,9.99,645.25,B,,,MORTGAGE,93500.0,Source Verified,Apr-2015,n,credit_card,Credit card refinancing,IL,6.24,0.0,45.0,,8.0,16950.0,88.7,34.0,w,15544.95,15544.95,5796.15,4455.05,1341.1,0.0,0.0,Jan-2016,645.25,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,308937.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4000.0,36,13.33,135.42,C,Director of Initial Conversion,9 years,MORTGAGE,102000.0,Not Verified,Apr-2015,n,debt_consolidation,Debt consolidation,FL,17.39,0.0,,,16.0,25686.0,58.9,33.0,f,3143.78,3143.78,1215.82,856.22,359.6,0.0,0.0,Jan-2016,135.42,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,230244.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2500.0,60,10.99,54.35,B,Pool & Spa Rx,6 years,RENT,33600.0,Not Verified,Jul-2011,n,car,Car Loan,NY,17.43,0.0,,,5.0,10490.0,63.2,9.0,f,319.96,319.96,2928.08,2180.04,748.04,0.0,0.0,Jan-2016,54.35,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10800.0,60,14.99,256.88,C,Teacher,10+ years,RENT,48000.0,Verified,Nov-2014,n,credit_card,Credit card refinancing,WV,30.73,0.0,,,13.0,18118.0,76.4,33.0,w,0.0,0.0,3587.33,1853.4,1733.93,0.0,0.0,Jan-2016,9266.81,,Jan-2016,1.0,INDIVIDUAL,,,0.0,46800.0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30000.0,36,10.78,979.04,B,Business Consultant,10+ years,MORTGAGE,70000.0,Source Verified,Dec-2015,n,credit_card,Credit card refinancing,FL,22.99,0.0,73.0,,11.0,33542.0,73.9,26.0,w,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,170218.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10000.0,36,15.22,347.74,C,Undertone / Intercept Interactive,< 1 year,RENT,180000.0,Source Verified,Jul-2013,n,debt_consolidation,Relocation Expenses,OR,4.48,1.0,12.0,,7.0,11366.0,67.7,21.0,f,2000.21,2000.21,10426.6,7999.79,2426.81,0.0,0.0,Jan-2016,347.74,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,58095.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12000.0,36,9.17,382.55,B,AVP IT Operations,5 years,MORTGAGE,110000.0,Not Verified,Oct-2014,n,debt_consolidation,Debt consolidation,GA,2.98,0.0,31.0,,3.0,8180.0,83.5,12.0,f,7395.97,7395.97,5726.02,4604.03,1121.99,0.0,0.0,Jan-2016,382.55,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,8180.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10000.0,36,15.31,348.18,C,Tri- County Oral Facial Surgeons,6 years,OWN,50000.0,Not Verified,Feb-2013,n,debt_consolidation,Debt consolidation,PA,6.12,0.0,,,5.0,6921.0,74.4,13.0,f,0.0,0.0,12423.26,10000.0,2423.26,0.0,0.0,Aug-2015,1827.6,,Jan-2016,1.0,INDIVIDUAL,,,0.0,6921.0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1000.0,36,22.95,38.69,F,University of Michigan,< 1 year,RENT,84000.0,Source Verified,Jun-2013,n,moving,Moving loan,MI,21.94,0.0,,,19.0,26538.0,100.1,35.0,f,126.78,126.78,1233.61,873.22,360.39,0.0,0.0,Jan-2016,38.69,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,60975.0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15000.0,36,6.49,459.67,A,General Manager,2 years,RENT,150000.0,Not Verified,Dec-2014,n,credit_card,Credit card refinancing,NY,7.85,0.0,25.0,,6.0,22161.0,54.9,9.0,w,9916.02,9916.02,5964.89,5083.98,880.91,0.0,0.0,Jan-2016,459.67,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,64611.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3000.0,36,6.89,92.49,A,Production Operator,6 years,MORTGAGE,56929.0,Not Verified,Oct-2015,n,credit_card,Credit card refinancing,IL,13.9,0.0,,,10.0,6105.0,26.4,18.0,f,2772.91,2772.91,276.32,227.09,49.23,0.0,0.0,Jan-2016,92.49,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,149306.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6000.0,60,7.88,121.32,A,aspen waste systems,10+ years,MORTGAGE,104400.0,Source Verified,Sep-2010,n,car,2010 yamaha grizzly,MO,8.25,0.0,,,20.0,6927.0,7.0,42.0,f,0.0,0.0,7159.34,6000.0,1159.34,0.0,0.0,May-2014,2074.7,,May-2014,1.0,INDIVIDUAL,,,0.0,,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5000.0,36,10.99,163.67,B,Registered staff Nurse,10+ years,MORTGAGE,125000.0,Not Verified,Jun-2015,n,home_improvement,Home improvement,NY,33.53,0.0,27.0,,24.0,124091.0,75.7,46.0,f,4151.83,4151.83,1142.64,848.17,294.47,0.0,0.0,Jan-2016,163.67,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,568941.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6000.0,36,9.17,191.28,B,Financial Advisor,10+ years,RENT,150000.0,Not Verified,Dec-2015,n,credit_card,Credit card refinancing,PA,9.11,0.0,,,11.0,9062.0,86.3,24.0,w,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,210639.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25000.0,36,8.9,793.84,A,Of Counsel,7 years,MORTGAGE,216000.0,Verified,Nov-2013,n,medical,Medical expenses,CA,6.03,0.0,,,9.0,13261.0,7.5,15.0,w,0.0,0.0,26944.46,25000.0,1944.46,0.0,0.0,Dec-2014,18062.22,,Dec-2014,1.0,INDIVIDUAL,,,0.0,376604.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12000.0,60,9.99,254.91,B,,,RENT,40000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NC,21.07,0.0,66.0,,7.0,14162.0,38.9,19.0,w,10557.54,10557.54,2311.08,1442.46,868.62,0.0,0.0,Jan-2016,254.91,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,22326.0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21000.0,60,14.98,499.37,C,Principal Developer,10+ years,MORTGAGE,125000.0,Source Verified,Jan-2014,n,debt_consolidation,Debt Consolidation,CA,21.09,0.0,,,14.0,54557.0,60.4,27.0,f,0.0,0.0,24001.7,20999.98,3001.72,0.0,0.0,Jan-2015,18508.68,,Jan-2016,1.0,INDIVIDUAL,,,0.0,689908.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35000.0,60,22.99,986.47,F,Medical Doctor ,10+ years,MORTGAGE,300000.0,Verified,Jun-2015,n,home_improvement,Home improvement,CA,19.96,0.0,,,15.0,486072.0,6.3,26.0,w,32661.92,32661.92,6909.91,2338.08,4522.51,0.0,0.0,Jan-2016,986.47,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,2180323.0,60,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2650.0,36,13.18,89.52,C,Service Advisor,< 1 year,MORTGAGE,75000.0,Source Verified,Nov-2015,n,other,Other,AK,21.18,0.0,,,7.0,9986.0,83.2,12.0,f,2528.51,2528.51,175.16,121.49,53.67,0.0,0.0,Jan-2016,89.52,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,60442.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28000.0,36,5.32,843.22,A,Product Marketing Manager,1 year,MORTGAGE,113000.0,Verified,Jul-2015,n,debt_consolidation,Debt consolidation,MA,14.72,0.0,40.0,,14.0,12811.0,20.0,38.0,w,23637.39,23637.39,5085.39,4362.61,722.78,0.0,0.0,Jan-2016,843.22,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,318769.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6000.0,36,8.39,189.1,A,manger,10+ years,MORTGAGE,72000.0,Source Verified,Aug-2014,n,debt_consolidation,Debt consolidation,MI,26.76,1.0,10.0,,20.0,5093.0,13.5,51.0,f,3353.52,3353.52,3214.7,2646.48,568.22,0.0,0.0,Jan-2016,189.1,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,504752.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20000.0,36,7.49,622.04,A,General Partner,10+ years,MORTGAGE,55000.0,Verified,Nov-2014,n,debt_consolidation,Debt consolidation,CA,34.44,0.0,,,13.0,37565.0,73.2,27.0,w,13288.62,13288.62,8074.04,6711.38,1362.66,0.0,0.0,Dec-2015,622.04,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,42529.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14000.0,36,8.9,444.55,A,loan servicing specialist,< 1 year,RENT,40000.0,Not Verified,Mar-2014,n,debt_consolidation,Debt consolidation,IL,26.95,0.0,,,10.0,16072.0,54.5,24.0,w,0.0,0.0,14673.11,14000.0,673.11,0.0,0.0,Oct-2014,12005.81,,Oct-2014,1.0,INDIVIDUAL,,,0.0,32357.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,36,12.99,269.52,C,Operator/Factory,10+ years,MORTGAGE,65000.0,Verified,May-2014,n,home_improvement,Home improvement,WI,20.88,0.0,,85.0,14.0,6395.0,46.0,39.0,f,3939.78,3939.78,5390.4,4060.22,1330.18,0.0,0.0,Jan-2016,269.52,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,158732.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20000.0,60,16.99,496.95,D,,,RENT,61000.0,Verified,May-2015,n,debt_consolidation,Debt consolidation,FL,17.12,0.0,,,10.0,10723.0,61.3,13.0,f,18900.38,18900.38,2465.87,1099.62,1366.25,0.0,0.0,Oct-2015,496.95,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,32047.0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3000.0,36,14.99,103.99,C,maintance,10+ years,RENT,25000.0,Not Verified,Jul-2014,n,credit_card,Credit card refinancing,WV,4.75,0.0,,,3.0,3460.0,84.4,12.0,w,1830.0,1830.0,1663.84,1170.0,493.84,0.0,0.0,Dec-2015,103.99,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,3460.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8000.0,36,7.89,250.29,A,Instructor,10+ years,MORTGAGE,60000.0,Not Verified,Apr-2015,n,debt_consolidation,Debt consolidation,CA,6.64,0.0,35.0,,7.0,11312.0,77.5,14.0,w,6381.83,6381.83,2009.23,1618.17,391.06,0.0,0.0,Jan-2016,250.29,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,546239.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35000.0,60,18.99,907.73,E,Sales Manager,10+ years,MORTGAGE,225000.0,Verified,Dec-2015,n,debt_consolidation,Debt consolidation,AZ,12.74,0.0,35.0,,11.0,27462.0,93.7,27.0,f,34646.15,34472.92,884.82,353.85,535.42,0.0,0.0,Jan-2016,926.19,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,524814.0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8000.0,36,11.49,263.78,B,JPMORGANCHASE ,5 years,RENT,95000.0,Source Verified,Jun-2011,n,major_purchase,MAJOR PURCHASE LOAN,FL,10.17,0.0,,,8.0,11661.0,86.4,15.0,f,0.0,0.0,8295.04,8000.0,295.04,0.0,0.0,Oct-2011,7507.18,,Oct-2011,1.0,INDIVIDUAL,,,0.0,,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,60,18.25,510.6,E,Personal,2 years,RENT,60946.0,Source Verified,Sep-2015,n,debt_consolidation,Debt consolidation,NY,26.53,0.0,29.0,,7.0,5715.0,99.6,9.0,w,19371.23,19371.23,1511.52,628.77,882.75,0.0,0.0,Dec-2015,510.6,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,90630.0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16800.0,36,8.18,527.85,B,Sales,6 years,MORTGAGE,130000.0,Verified,Aug-2015,n,credit_card,Credit card refinancing,TN,13.22,1.0,22.0,,14.0,10324.0,93.9,33.0,f,14704.98,14704.98,2631.62,2095.02,536.6,0.0,0.0,Jan-2016,527.85,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,157625.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13500.0,60,7.89,273.03,A,Radio personality,10+ years,RENT,38000.0,Not Verified,Nov-2015,n,credit_card,Credit card refinancing,VT,19.61,0.0,,,4.0,12458.0,38.1,8.0,w,13130.25,13130.25,534.22,369.75,164.47,0.0,0.0,Jan-2016,273.03,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,31052.0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0
